id,Name,Address,Location,Postal_code,Starred
1248,LUIGI PIZZERIA & RISTORANTE, 17011 AVENUE,MANHATTAN,10128,FALSE
1249,Rochelle's/205 CLUB, 19STANTON ST,MANHATTAN,10002,FALSE
1250,BONO'S CAFE, 35EAST   28 STREET,MANHATTAN,10016,FALSE
1251,THE GREAT BURRITO MEXICAN KITCHEN, 405AMSTERDAM AVENUE,MANHATTAN,10024,FALSE
1252,The Heritage Hotel, 18WEST   25 STREET,MANHATTAN,10010,FALSE
1253,IROHA JAPANESE RESTAURANT, 152WEST   49 STREET,MANHATTAN,10019,FALSE
1255,BIG BAR, 73EAST    7 STREET,MANHATTAN,10003,FALSE
1256,DON FILIPPO RESTAURANT, 1133LEXINGTON AVENUE,MANHATTAN,10075,FALSE
1257,BONDURANTS, 303E 85TH ST,MANHATTAN,10028,FALSE
1258,SWAGAT, 411AMSTERDAM AVENUE,MANHATTAN,10024,FALSE
1260,BANGKOK HOUSE, 360WEST   46 STREET,MANHATTAN,10036,FALSE
1261,STARBUCKS, 655WEST   34 STREET,MANHATTAN,10001,FALSE
1263,KISS MY SLICE, 274W 40TH ST,MANHATTAN,10018,FALSE
1264,BOCCA DI BACCO, 635NINTH AVENUE,MANHATTAN,10036,FALSE
1265,RED OLIVE, 660LEXINGTON AVENUE,MANHATTAN,10022,FALSE
1266,ASHOKA, 489COLUMBUS AVE,MANHATTAN,10024,FALSE
1267,ETHOS GALLERY, 9051 AVENUE,MANHATTAN,10022,FALSE
1268,RITA'S ICES, 2486BROADWAY,MANHATTAN,10025,FALSE
1269,ROW NYC, 270W 45 ST,MANHATTAN,10036,FALSE
1270,EON'S GREEK, 6332ND AVE,MANHATTAN,10016,FALSE
1271,MCDONALD'S, 1651BROADWAY,MANHATTAN,10019,FALSE
1272,LITTLE PIE COMPANY, 424WEST   43 STREET,MANHATTAN,10036,FALSE
1273,AUGUST, 791LEXINGTON AVE,MANHATTAN,10065,FALSE
1274,FAMOUS BAGEL BUFFET, 5106 AVENUE,MANHATTAN,10011,FALSE
1275,BUBBA GUMP SHRIMP CO., 1501BROADWAY,MANHATTAN,10036,FALSE
1276,SHUN LEE PALACE RESTAURANT, 155EAST   55 STREET,MANHATTAN,10022,FALSE
1277,DEB'S CATERING, 3MADISON ST,MANHATTAN,10038,FALSE
1279,HK BOXERS NYC, 7429TH AVE,MANHATTAN,10019,FALSE
1281,TALENT THAI KITCHEN, 210EAST 34 STREET,MANHATTAN,10016,FALSE
1282,SHU HAN JU RESTAURANT II, 583RD AVE,MANHATTAN,10003,FALSE
1283,AMORINO, 1628TH AVE,MANHATTAN,10011,FALSE
1284,SASABUNE EXPRESS NEW YORK, 322EAST   59 STREET,MANHATTAN,10022,FALSE
1286,FLORIDITA RESTAURANT UPTOWN 2 INC, 385610 AVENUE,MANHATTAN,10034,FALSE
1287,GROUP M, 4987 AVENUE,MANHATTAN,10018,FALSE
1288,TISANE PHARMACY, 340EAST   86 STREET,MANHATTAN,10028,FALSE
1289,THE DISH RESTAURANT, 2018 AVENUE,MANHATTAN,10011,FALSE
1290,AMARANTH, 21EAST   62 STREET,MANHATTAN,10065,FALSE
1292,SOCARRAT NOLITA, 284MULBERRY STREET,MANHATTAN,10012,FALSE
1293,LE POISSON ROUGE, 158BLEECKER STREET,MANHATTAN,10012,FALSE
1294,CAFE CLASSICO, 35WEST   57 STREET,MANHATTAN,10019,FALSE
1295,CORRADO BREAD AND PASTRY, 960LEXINGTON AVENUE,MANHATTAN,10021,FALSE
1296,DIRT CANDY, 86ALLEN ST,MANHATTAN,10002,FALSE
1297,SHOKUDO, 6589TH AVE,MANHATTAN,10036,FALSE
1299,MANNY'S ON SECOND, 17702 AVENUE,MANHATTAN,10128,FALSE
1300,BLACK ANT, 602 AVENUE,MANHATTAN,10003,FALSE
1302,RAFFLES, 511LEXINGTON AVENUE,MANHATTAN,10017,FALSE
1303,CAFE LALO, 201WEST   83 STREET,MANHATTAN,10024,FALSE
1304,ROASTING PLANT, 81ORCHARD STREET,MANHATTAN,10002,FALSE
1305,PARIS BAGUETTE, 303PARK AVE S,MANHATTAN,10010,FALSE
1306,BENGAL TIGER INDIAN FOOD, 58WEST 56TH STREET,MANHATTAN,10019,FALSE
1307,MIDTOWN RESTAURANT, 155EAST   55 STREET,MANHATTAN,10022,FALSE
1308,ARROW, 85AVENUE A,MANHATTAN,10009,FALSE
1309,FDR 99Ã‚Â¢ SLICE PIZZA, 150EAST 2ND  STREET,MANHATTAN,10009,FALSE
1310,THE RIVER CLUB, 447EAST   52 STREET,MANHATTAN,10022,FALSE
1311,LATTANZI, 361WEST   46 STREET,MANHATTAN,10036,FALSE
1312,VESUVIO BAKERY, 160PRINCE STREET,MANHATTAN,10012,FALSE
1313,BOBBY VAN'S GRILL, 135WEST   50 STREET,MANHATTAN,10020,FALSE
1314,EVOLVE, 221EAST 58 STREET,MANHATTAN,10022,FALSE
1315,JIMMY'S, 158W 38TH ST,MANHATTAN,10018,FALSE
1316,SOCIETY OF ILLUSTRATORS, 128EAST   63 STREET,MANHATTAN,10065,FALSE
1317,EL PITALLITO RESTAURANT, 3854BROADWAY,MANHATTAN,10032,FALSE
1318,CAFE EXCHANGE, 49BROADWAY,MANHATTAN,10006,FALSE
1319,MARIELLA PIZZA, 965LEXINGTON AVENUE,MANHATTAN,10021,FALSE
1320,ENTREE, 240W 35TH ST,MANHATTAN,10001,FALSE
1322,LEMON LIFE, 255EAST  110 STREET,MANHATTAN,10029,FALSE
1323,LIL FRANKIE'S PIZZA, 191 AVENUE,MANHATTAN,10003,FALSE
1324,MODERN GOURMET, 793BROADWAY,MANHATTAN,10003,FALSE
1325,FINANCIER PATISSERIE, 15VANDERBILT AVENUE,MANHATTAN,10017,FALSE
1326,AU BON PAIN, 60BROAD STREET,MANHATTAN,10004,FALSE
1327,PEKING GARDEN, 3163BROADWAY,MANHATTAN,10027,FALSE
1328,SOUTHWEST NY / BLACK HOUND, 301SOUTH END AVENUE,MANHATTAN,10280,FALSE
1329,TABOONETTE, 30EAST   13 STREET,MANHATTAN,10003,FALSE
1330,LEO'S BAGELS, 3HANOVER SQUARE,MANHATTAN,10004,FALSE
1331,BOBBY VAN'S STEAKHOUSE C.P.S, 40CENTRAL PARK S,MANHATTAN,10019,FALSE
1333,UNITED GROCERY & DELI, 177HUDSON STREET,MANHATTAN,10013,FALSE
1334,BRASSERIE LES HALLES, 15JOHN STREET,MANHATTAN,10038,FALSE
1335,MASON JAR, 45EAST   30 STREET,MANHATTAN,10016,FALSE
1336,NEXT DOOR RESTAURANT, 813W 187TH ST,MANHATTAN,10033,FALSE
1337,MANGANARO'S HERO BOY, 4949TH AVE,MANHATTAN,10018,FALSE
1338,CARMA ASIAN TAPAS, 38CARMINE ST,MANHATTAN,10014,FALSE
1339,NEW YORK UNIVERSITY - PALLADIUM FOOD COURT, 140EAST 14 STREET,MANHATTAN,10003,FALSE
1341,SAGGIO RESTAURANT, 829WEST  181 STREET,MANHATTAN,10033,FALSE
1342,SEVEN BAR & GRILL, 3507 AVENUE,MANHATTAN,10001,FALSE
1343,MANNA'S SOUL FOOD, 70WEST 125 STREET,MANHATTAN,10027,FALSE
1344,SICHUAN HOT POT CUISINE, 34PELL ST,MANHATTAN,10013,FALSE
1345,TINY'S GIANT SANDWICH SHOP, 129RIVINGTON STREET,MANHATTAN,10002,FALSE
1346,OLD HOMESTEAD, 569 AVENUE,MANHATTAN,10011,FALSE
1347,SAZON, 105READE STREET,MANHATTAN,10013,FALSE
1349,BEST PIZZA ON 1ST., 10381 AVENUE,MANHATTAN,10022,FALSE
1350,BOCCA, 39EAST   19 STREET,MANHATTAN,10003,FALSE
1351,SARAH'S ARTISANAL KITCHEN, 270MADISON AVE,MANHATTAN,10016,FALSE
1352,FIG & OLIVE, 808LEXINGTON AVENUE,MANHATTAN,10065,FALSE
1353,FUJI JAPANESE RESTAURANT, 238WEST   56 STREET,MANHATTAN,10019,FALSE
1354,THE GREEK KITCHEN  CLINTON BAKERY CAFE, 88910 AVENUE,MANHATTAN,10019,FALSE
1355,SAGAPONACK, 4W 22ND ST,MANHATTAN,10010,FALSE
1356,LUCKY'S CAFE & RESTAURANT, 5911ST AVE,MANHATTAN,10016,FALSE
1357,GUY & GALLARD, 240WEST   40 STREET,MANHATTAN,10018,FALSE
1358,DISTRICT TAP HOUSE, 246W 38TH ST,MANHATTAN,10018,FALSE
1359,KNICKERBOCKER BAR & GRILL, 33UNIVERSITY PLACE,MANHATTAN,10003,FALSE
1361,RUSSIAN SAMOVAR, 256WEST   52 STREET,MANHATTAN,10019,FALSE
1362,P & S DELI GROCERY, 730COLUMBUS AVENUE,MANHATTAN,10025,FALSE
1363,WESTWAY DINER, 6149 AVENUE,MANHATTAN,10036,FALSE
1364,CAFE RAKKA, 81ST MARKS PLACE,MANHATTAN,10003,FALSE
1365,DUNKIN DONUTS, 14332ND AVE,MANHATTAN,10021,FALSE
1366,NOMADO 33, 165E 33RD ST,MANHATTAN,10016,FALSE
1367,DELUXE GREEN BO, 66BAYARD ST,MANHATTAN,10013,FALSE
1368,MON CHER MARKET, 339BROADWAY,MANHATTAN,10013,FALSE
1369,BEN & JERRY'S, 200W. 44TH STREET,MANHATTAN,10036,FALSE
1370,MR. CHOW RESTAURANT, 324EAST   57 STREET,MANHATTAN,10022,FALSE
1371,ANTALIA TURKISH CUISINE, 17WEST   45 STREET,MANHATTAN,10036,FALSE
1372,BIG DADDY'S DINER, 239PARK AVENUE SOUTH,MANHATTAN,10003,FALSE
1373,OBAO NOODLES & BBQ, 38WATER STREET,MANHATTAN,10004,FALSE
1374,STARBUCKS, 125PARK AVENUE,MANHATTAN,10017,FALSE
1375,LUU'S  BAGUETTE, 134EAST   26 STREET,MANHATTAN,10010,FALSE
1376,OBICA MOZZARELLA BAR, 928BROADWAY,MANHATTAN,10010,FALSE
1377,MCDONALD'S, 317BROADWAY,MANHATTAN,10007,FALSE
1378,HARLEM SHAKE, 100WEST 124 STREET,MANHATTAN,10027,FALSE
1379,POPBAR, 5CARMINE STREET,MANHATTAN,10014,FALSE
1380,COMFORT INN, 548WEST 48TH STREET,MANHATTAN,10036,FALSE
1381,BAKERI, 627E 6TH ST,MANHATTAN,10009,FALSE
1382,CIRCLE LINE XVII, 0WEST 42 STREET,MANHATTAN,10036,FALSE
1384,STARBUCKS, 1889BROADWAY,MANHATTAN,10023,FALSE
1385,MONA'S, 224AVENUE B,MANHATTAN,10009,FALSE
1387,RAKU IT'S JAPANESE II, 57WEST   76 STREET,MANHATTAN,10023,FALSE
1388,LA MIA PIZZA, 14881 AVENUE,MANHATTAN,10075,FALSE
1389,5 NAPKIN BURGER, 150EAST   14 STREET,MANHATTAN,10003,FALSE
1390,PORTER HOUSE BAR & GRILL, 10COLUMBUS CIRCLE,MANHATTAN,10019,FALSE
1391,TENDER, 130W 47TH ST,MANHATTAN,10036,FALSE
1394,CENTRAL MARKET NEW YORK, 23VANDERBILT AVENUE,MANHATTAN,10017,FALSE
1395,LE CAFE COFFEE, 7EAST 14TH STREET,MANHATTAN,10003,FALSE
1396,MEL'S BURGER BAR, 2850BROADWAY,MANHATTAN,10025,FALSE
1397,SUSHI SAMBA #7, 877 AVENUE SOUTH,MANHATTAN,10014,FALSE
1398,CHIPOTLE MEXICAN GRILL, 25WEST   45 STREET,MANHATTAN,10036,FALSE
1399,MUZZARELLA PIZZA, 221AVENUE A,MANHATTAN,10009,FALSE
1400,PORTENO, 29910 AVENUE,MANHATTAN,10001,FALSE
1401,HILLSTONE MANHATTAN, 378PARK AVENUE SOUTH,MANHATTAN,10010,FALSE
1402,SHINBASHI JAPANESE RESTAURANT, 7EAST 48 STREET,MANHATTAN,10017,FALSE
1403,MAD HATTER SALOON, 3603 AVENUE,MANHATTAN,10016,FALSE
1404,DUNKIN' DONUTS, 265WEST   37 STREET,MANHATTAN,10018,FALSE
1405,GO GO CURRY, 144W 19TH ST,MANHATTAN,10011,FALSE
1408,TENG DRAGON, 22601ST AVE,MANHATTAN,10035,FALSE
1411,THE FOUR FACED LIAR, 165WEST    4 STREET,MANHATTAN,10014,FALSE
1412,GRAND SICHUAN, 2299TH AVE,MANHATTAN,10001,FALSE
1413,GRAND CENTRAL STAR CAFE, 463LEXINGTON AVENUE,MANHATTAN,10017,FALSE
1414,LE PAIN QUOTIDIEN, 3PARK AVENUE,MANHATTAN,10016,FALSE
1415,MENDY'S KOSHER DELICATESSEN, 8753 AVENUE,MANHATTAN,10022,FALSE
1416,WENDY'S, 3355 AVENUE,MANHATTAN,10016,FALSE
1417,PARRILLA RESTAURANT, 3920BROADWAY,MANHATTAN,10032,FALSE
1418,STARBUCKS, 2529BROADWAY,MANHATTAN,10025,FALSE
1419,RESTAURANTE LA LIBERTAD, 3764BROADWAY,MANHATTAN,10032,FALSE
1420,MAC JUICE, 277PARK AVENUE,MANHATTAN,10172,FALSE
1421,THE KING COLE BAR AND SALON, 2EAST   55 STREET,MANHATTAN,10022,FALSE
1422,SOHO PARK, 62PRINCE STREET,MANHATTAN,10012,FALSE
1423,FOOD FOR THOUGHT CATERED EVENTS, 130WEST   25 STREET,MANHATTAN,10001,FALSE
1425,ACE BAR, 531EAST    5 STREET,MANHATTAN,10009,FALSE
1426,ONE 7 KARAOKE, 29WEST   17 STREET,MANHATTAN,10011,FALSE
1427,BEAUTY AND ESSEX, 146ESSEX STREET,MANHATTAN,10002,FALSE
1428,J J NOODLE, 19HENRY STREET,MANHATTAN,10002,FALSE
1429,BLUE RIBBON SUSHI IZAKAYA, 187ORCHARD STREET,MANHATTAN,10002,FALSE
1430,CHELSEA STATION, 2908TH AVE,MANHATTAN,10001,FALSE
1431,THE SPOTTED PIG, 314WEST   11 STREET,MANHATTAN,10014,FALSE
1432,TAD'S STEAKS, 7617 AVENUE,MANHATTAN,10019,FALSE
1434,ANOTHEROOM, 249WEST BROADWAY,MANHATTAN,10013,FALSE
1435,JUST SALAD, 663LEXINGTRON AVENUE,MANHATTAN,10022,FALSE
1437,LITTLE ITALY PIZZA, 11PARK PLACE,MANHATTAN,10007,FALSE
1438,FISH & SHRIMP RESTAURANT SPOT, 2089AMSTERDAM AVE,MANHATTAN,10032,FALSE
1439,BRASS MONKEY, 55LITTLE WEST 12 STREET,MANHATTAN,10014,FALSE
1440,SAO MAI VIETNAMESE CUISINE, 2031 AVENUE,MANHATTAN,10003,FALSE
1441,SUSHI PARA MANHATTAN, 14613RD AVE,MANHATTAN,10028,FALSE
1442,PIL PIL, 265E 78TH ST,MANHATTAN,10075,FALSE
1443,UKRAINIAN RESTAURANT, 1401422 AVENUE,MANHATTAN,10003,FALSE
1444,BLEEKER STREET PIZZA, 697 AVENUE SOUTH,MANHATTAN,10014,FALSE
1446,PETITE ABEILLE, 401EAST   20 STREET,MANHATTAN,10010,FALSE
1447,RUBEN'S EMPANADAS, 77PEARL STREET,MANHATTAN,10004,FALSE
1448,THE CENTRAL BAR, 109EAST    9 STREET,MANHATTAN,10003,FALSE
1451,PIZZA ITALIA, 307W 17TH ST,MANHATTAN,10011,FALSE
1452,PONGAL INDIAN CUISINE, 110LEXINGTON AVENUE,MANHATTAN,10016,FALSE
1453,DEATH AVE, 31510 AVENUE,MANHATTAN,10001,FALSE
1455,FUSIA, 1071A1ST AVE,MANHATTAN,10022,FALSE
1456,QUEEN OF SHEBA ETHIOPIAN RESTAURANT, 65010 AVENUE,MANHATTAN,10036,FALSE
1457,DDM YUPDDUK, 2W 32ND ST,MANHATTAN,10001,FALSE
1458,CHARRUA, 131ESSEX ST,MANHATTAN,10002,FALSE
1459,KEN'S ASIAN TASTE, 40BOWERY,MANHATTAN,10013,FALSE
1460,NEW HOME SING RESTAURANT, 3355BROADWAY,MANHATTAN,10031,FALSE
1461,BAR CATALINA, 6759TH AVE,MANHATTAN,10036,FALSE
1464,SPECIAL ATTENTION, 325EAST HOUSTON STREET,MANHATTAN,10002,FALSE
1465,NYC HANDCRAFTED, 3673RD AVE,MANHATTAN,10016,FALSE
1466,CECI RESTAURANT, 78SHERMAN AVENUE,MANHATTAN,10040,FALSE
1467,JERUSALEM CAFE, 35WEST   36 STREET,MANHATTAN,10018,FALSE
1468,NEW CRISPY BAMBOO, 2526FREDERICK DOUGLAS BOULEVARD,MANHATTAN,10030,FALSE
1470,THE PICNIC BASKET, 65W 37TH ST,MANHATTAN,10018,FALSE
1471,DUMPLING KINGDOM, 227SULLIVAN ST,MANHATTAN,10012,FALSE
1472,MCDONALD'S, 114DELANCEY ST,MANHATTAN,10002,FALSE
1473,CANCUN MEXICAN RESTAURANT, 9378 AVENUE,MANHATTAN,10019,FALSE
1474,GREEN POWER CAFE @EQUINOX, 14WALL STREET,MANHATTAN,10005,FALSE
1475,"DUNKIN' DONUTS, BASKIN ROBBINS", 406AVENUE OF THE AMERICAS,MANHATTAN,10011,FALSE
1476,FUEL GRILL, 112W 38TH ST,MANHATTAN,10018,FALSE
1477,MADISON BAGEL AND GRILL, 5MADISON ST,MANHATTAN,10038,FALSE
1478,NECTAR OF 82ND STREET, 1090MADISON AVENUE,MANHATTAN,10028,FALSE
1479,THE little BEET TABLE, 333PARK AVENUE SOUTH,MANHATTAN,10010,FALSE
1480,MCNALLY JACKSON CAFE, 52PRINCE STREET,MANHATTAN,10012,FALSE
1481,ROOM MATE GRACE HOTEL, 125WEST   45 STREET,MANHATTAN,10036,FALSE
1482,ALACHI MASALA INDIAN RESTAURANT, 488AMSTERDAM AVENUE,MANHATTAN,10024,FALSE
1485,GIGINO AT WAGNER PARK, 20BATTERY PLACE,MANHATTAN,10004,FALSE
1486,TEQUILA CHITO'S MEXICAN GRILL, 358WEST   23 STREET,MANHATTAN,10011,FALSE
1489,GO BELIEVE BAKERY, 239GRAND ST,MANHATTAN,10002,FALSE
1490,KENNEDY CHICKEN & PIZZA, 24092ND AVE,MANHATTAN,10035,FALSE
1491,PINKBERRY, 7W 32ND ST,MANHATTAN,10001,FALSE
1492,QUALITY EATS, 19GREENWICH AVE,MANHATTAN,10014,FALSE
1493,GREAT WALL, 800W 181ST ST,MANHATTAN,10033,FALSE
1494,MAHARAJA PALACE, 2113FREDERICK DOUGLASS BLVD,MANHATTAN,10026,FALSE
1495,ROSA MEXICANO, 1063FIRST AVENUE,MANHATTAN,10022,FALSE
1496,HARLEM BAR-B-Q/NABE HARLEM, 23678 AVENUE,MANHATTAN,10027,FALSE
1499,SUBWAY, 949FIRST AVE,MANHATTAN,10022,FALSE
1500,NEW FRESCO TORTILLAS, 63READE STREET,MANHATTAN,10007,FALSE
1501,BONJOUR CREPES & WINE, 1442LEXINGTON AVE,MANHATTAN,10128,FALSE
1502,JACK DOYLES PUB & RESTAURANT, 240WEST   35 STREET,MANHATTAN,10001,FALSE
1504,GOLAN HEIGHTS, 2553AMSTERDAM AVENUE,MANHATTAN,10033,FALSE
1506,YI ZHANG FISHBALL, 9ELDRIDGE STREET,MANHATTAN,10002,FALSE
1507,PJ CARNEY'S, 9067 AVENUE,MANHATTAN,10019,FALSE
1508,MANHATTAN BRICK OVEN PIZZA & GRILL, 11593RD AVE,MANHATTAN,10065,FALSE
1509,DUNKIN' DONUTS, 139CENTRE STREET,MANHATTAN,10013,FALSE
1510,MILA CAFE, 694COLUMBUS AVENUE,MANHATTAN,10025,FALSE
1511,THE ORIGINAL SOUPMAN, 259WEST   55 STREET,MANHATTAN,10019,FALSE
1512,PAPPARICH, 201286TH ST,BROOKLYN,11214,FALSE
1513,TAKAHACHI TRIBECA, 145DUANE STREET,MANHATTAN,10013,FALSE
1514,DUNKIN' DONUTS, 100MAIDEN LANE,MANHATTAN,10038,FALSE
1516,PAUL & JIMMY'S RESTAURANT, 123EAST   18 STREET,MANHATTAN,10003,FALSE
1518,SPIGA RISTORANTE, 200WEST   84 STREET,MANHATTAN,10024,FALSE
1519,CLUB WYNN - GERA GERA, 238EAST 53 STREET,MANHATTAN,10022,FALSE
1520,SAIGON SHACK, 114MACDOUGAL STREET,MANHATTAN,10012,FALSE
1521,CLUB MAX, 238EAST   53 STREET,MANHATTAN,10022,FALSE
1522,LUCIEN RESTAURAUNT, 141 AVENUE,MANHATTAN,10009,FALSE
1523,THE GREEN TABLE(CHELSEA MARKET), 428WEST   16 STREET,MANHATTAN,10011,FALSE
1524,MAISONNETTE KITCHEN & EMPLOYEE CAFETERIA, 2EAST 55 STREET,MANHATTAN,10022,FALSE
1525,THE BRESLIN LOBBY BAR & ROOM SERVICE KITCHEN, 16WEST   29 STREET,MANHATTAN,10001,FALSE
1526,BENNIE'S THAI CAFE, 88FULTON STREET,MANHATTAN,10038,FALSE
1527,CROTON RESERVOIR TAVERN, 108110WEST   40 STREET,MANHATTAN,10018,FALSE
1528,MANGIA, 22WEST   23 STREET,MANHATTAN,10010,FALSE
1530,STARBUCKS, 822LEXINGTON AVENUE,MANHATTAN,10065,FALSE
1531,THALIA, 8288 AVENUE,MANHATTAN,10019,FALSE
1532,MURPHY'S TAVERN, 6STONE STREET,MANHATTAN,10004,FALSE
1534,STARBUCKS, 250W 57TH ST,MANHATTAN,10107,FALSE
1536,JOHN'S PIZZERIA, 278BLEECKER STREET,MANHATTAN,10014,FALSE
1537,PAULS DA BURGER JOINT, 1312 AVENUE,MANHATTAN,10003,FALSE
1539,NEW YORK UNIVERSITY - LAW SCHOOL, 110WEST THIRD STREET,MANHATTAN,10012,FALSE
1540,BURGER KING, 106FULTON STREET,MANHATTAN,10038,FALSE
1541,COMIC STRIP, 15682 AVENUE,MANHATTAN,10028,FALSE
1542,PANNA II GARDEN INDIAN RESTAURANT, 931ST AVE,MANHATTAN,10003,FALSE
1543,FRESH & CO, 1359BROADWAY,MANHATTAN,10018,FALSE
1544,STARBUCKS, 24STATE STREET,MANHATTAN,10004,FALSE
1546,TINY'S AND THE BAR UPSTAIRS, 135WEST BROADWAY,MANHATTAN,10013,FALSE
1547,SHORTY'S, 16781ST AVE,MANHATTAN,10128,FALSE
1548,SOB's, 200VARICK STREET,MANHATTAN,10014,FALSE
1550,CAFFE DEI FIORI RISTORANTE, 973LEXINGTON AVE,MANHATTAN,10021,FALSE
1551,BOBBY VAN'S GRILL, 120WEST   45 STREET,MANHATTAN,10036,FALSE
1552,KENNY'S BAKERY, 126DYCKMAN STREET,MANHATTAN,10040,FALSE
1553,HUDSON MALONE, 218E 53RD ST,MANHATTAN,10022,FALSE
1554,SHILLA KOREAN BARBECUE HOUSE, 37WEST   32 STREET,MANHATTAN,10001,FALSE
1556,SHERATON NEW YORK HOTEL & TOWERS, 8117 AVENUE,MANHATTAN,10019,FALSE
1558,KINGS CARRIAGE HOUSE, 251EAST   82 STREET,MANHATTAN,10028,FALSE
1560,CRISPIN'S HELL'S KITCHEN, 76410TH AVE,MANHATTAN,10019,FALSE
1561,HUMMUS KITCHEN, 4443RD AVE,MANHATTAN,10016,FALSE
1563,CAFE HONG KONG, 51BAYARD ST,MANHATTAN,10013,FALSE
1564,THAI WOK, 1406MADISON AVE,MANHATTAN,10029,FALSE
1565,NICK & STEF'S STEAKHOUSE, 9PENN PLAZA,MANHATTAN,10001,FALSE
1566,PANCHITO'S, 103MACDOUGAL STREET,MANHATTAN,10012,FALSE
1567,LITTLE CAESARS, 3830BROADWAY,MANHATTAN,10032,FALSE
1568,FRESH  TORTILLA EXPRESS, 206VARICK ST,MANHATTAN,10014,FALSE
1569,JOE COFFEE, 330HUDSON ST,MANHATTAN,10013,FALSE
1571,COFFEE SHOP, 29UNION SQUARE WEST,MANHATTAN,10003,FALSE
1572,CONCORD GARDEN RESTAURANT, 990AMSTERDAM AVENUE,MANHATTAN,10025,FALSE
1575,HUNAN MANOR, 339LEXINGTON AVE,MANHATTAN,10016,FALSE
1576,EUROS EL TINA RESTAURANT LOUNGE AND BILLIARDS, 500WEST  207 STREET,MANHATTAN,10034,FALSE
1578,TASTY HAND-PULLED NOODLES, 1DOYERS STREET,MANHATTAN,10013,FALSE
1579,STELLA'S PIZZA, 1109 AVENUE,MANHATTAN,10011,FALSE
1580,CHASE EDR, 270PARK AVENUE,MANHATTAN,10017,FALSE
1583,M1-5, 52WALKER STREET,MANHATTAN,10013,FALSE
1585,CAFFE BENE, 300W 17TH ST,MANHATTAN,10011,FALSE
1586,CAFE CENTRO, 200PARK AVENUE,MANHATTAN,10017,FALSE
1588,SZECHUAN GOURMET, 21WEST   39 STREET,MANHATTAN,10018,FALSE
1589,SUSHIDEN, 1251AVENUE OF THE AMERICAS,MANHATTAN,10020,FALSE
1590,CRAVE SANDWICHES, 1120AVENUE OF THE AMERICAS,MANHATTAN,10036,FALSE
1591,SUBWAY, 36WEST   46 STREET,MANHATTAN,10036,FALSE
1592,RUSSIAN VODKA ROOM, 265WEST   52 STREET,MANHATTAN,10019,FALSE
1593,JOU JOU CAFE (Presbyterian hospital), 3959BROADWAY,MANHATTAN,10032,FALSE
1595,SMOKEY BURGER ORGANIC, 339WEST   44 STREET,MANHATTAN,10036,FALSE
1596,DAVEY'S ICE CREAM, 1371 AVENUE,MANHATTAN,10003,FALSE
1597,CASA ADELA RESTAURANT, 66AVENUE C,MANHATTAN,10009,FALSE
1599,DOUBLE CRISPY BAKERY, 230GRAND STREET,MANHATTAN,10013,FALSE
1600,THE NATIONAL, 125EAST   50 STREET,MANHATTAN,10022,FALSE
1601,FANTASTIC RESTAURANT & LOUNGE, 238ASHERMAN AVE,MANHATTAN,10034,FALSE
1602,"DUNKIN' DONUTS, BASKIN ROBBINS", 140EAST   34 STREET,MANHATTAN,10016,FALSE
1603,A VOCE, 41MADISON AVENUE,MANHATTAN,10010,FALSE
1604,LAZY POINT, 310SPRING STREET,MANHATTAN,10013,FALSE
1605,LENOX FAST FOOD, 657LENOX AVENUE,MANHATTAN,10037,FALSE
1606,DONA BELLA  PIZZA, 154CHURCH STREET,MANHATTAN,10007,FALSE
1607,CAVALLO'S PIZZERIA, 3247 AVENUE,MANHATTAN,10001,FALSE
1608,TIELLA RESTAURANT, 11091 AVENUE,MANHATTAN,10065,FALSE
1609,CAFE NUNEZ, 240WEST   35 STREET,MANHATTAN,10001,FALSE
1610,CASCABEL TAQUERIA, 2799BROADWAY,MANHATTAN,10025,FALSE
1611,BROADWAY PIZZA, 2709BROADWAY,MANHATTAN,10025,FALSE
1612,RACINES, 94CHAMBERS ST,MANHATTAN,10007,FALSE
1613,OLD TBILISI, 174BLEECKER ST,MANHATTAN,10012,FALSE
1614,BULL MCCABES, 29ST MARKS PLACE,MANHATTAN,10003,FALSE
1615,PLAYWRIGHT TAVERN, 27WEST   35 STREET,MANHATTAN,10001,FALSE
1616,SANT AMBROEUS CAFE AT SOTHEBY'S, 1334YORK AVE,MANHATTAN,10021,FALSE
1617,PEPE ROSSO TO GO, 149SULLIVAN STREET,MANHATTAN,10012,FALSE
1622,OBICA MOZZARELLA BAR, 590MADISON AVENUE,MANHATTAN,10022,FALSE
1625,BETWEEN THE BREAD, 20AE 40TH ST,MANHATTAN,10016,FALSE
1626,HANGAR BAR, 115CHRISTOPHER STREET,MANHATTAN,10014,FALSE
1627,COSMIC DINER, 8888 AVENUE,MANHATTAN,10019,FALSE
1628,SAXON & PAROLE, 316BOWERY,MANHATTAN,10012,FALSE
1629,OPAI THAI, 722AMSTERDAM AVENUE,MANHATTAN,10025,FALSE
1630,HAMPTON INN - MANHATTAN TIMES SQUARE SOUTH, 337WEST   39 STREET,MANHATTAN,10018,FALSE
1631,SAPOARA, 22621ST AVE,MANHATTAN,10035,FALSE
1632,CHATHAM SEAFOOD RESTAURANT, 6CHATHAM SQ,MANHATTAN,10038,FALSE
1633,DUNKIN' DONUTS, 149CANAL STREET,MANHATTAN,10002,FALSE
1634,TOLOACHE, 205THOMPSON STREET,MANHATTAN,10012,FALSE
